name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
london,2018-05-27,27.5,15.5,20.9,28,15.5,20.9,15.4,73.1,13.969,100,8.33,rain,0,0,40.7,15.9,113.8,1015.7,51.3,14.8,214.3,18.5,6,,2018-05-27T04:53:45,2018-05-27T21:02:21,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-05-28,25.5,16,19.8,25.5,16,19.8,15.8,78.9,0,0,0,,0,0,,14.1,23.6,1018,44.8,13.5,238.4,20.7,8,,2018-05-28T04:52:45,2018-05-28T21:03:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-05-29,17.1,14.1,15.6,17.1,14.1,15.6,13.8,89.3,23.948,100,12.5,rain,0,0,29.5,18.8,27.4,1016.4,89.8,5.7,58.8,5.2,3,,2018-05-29T04:51:47,2018-05-29T21:04:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-05-30,20.6,13.1,16.2,20.6,13.1,16.2,13.9,86.3,0.426,100,12.5,rain,0,0,,12.2,41.6,1013.3,88.5,9.4,68,5.8,2,,2018-05-30T04:50:53,2018-05-30T21:05:55,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-05-31,22.6,15.6,18.6,22.6,15.6,18.6,15.9,84.6,0.004,100,4.17,rain,0,0,27.7,15.4,85.9,1014.8,71.5,6,91.2,8,4,,2018-05-31T04:50:01,2018-05-31T21:07:03,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-06-01,22.6,16.2,18.8,22.6,16.2,18.8,15.3,80.3,0,0,0,,0,0,,17.2,223.6,1017.5,78.6,12.3,121.3,10.4,5,,2018-06-01T04:49:11,2018-06-01T21:08:08,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-06-02,24,15.1,18.8,24,15.1,18.8,13.6,73.9,0,0,0,,0,0,,15.1,261.7,1018.2,55.4,21.8,98.1,8.3,4,,2018-06-02T04:48:25,2018-06-02T21:09:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-03,27,13.5,20.2,26.8,13.5,20.2,12.7,65.2,0,0,0,,0,0,,13.5,155.3,1018.2,32.5,26.4,223,19.2,8,,2018-06-03T04:47:41,2018-06-03T21:10:13,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-06-04,19,15,16.5,19,15,16.5,13.5,82.5,0,0,0,,0,0,,16,40.2,1016.5,80.9,13,50.6,4.2,2,,2018-06-04T04:47:01,2018-06-04T21:11:13,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-05,18.1,12.5,14.7,18.1,12.5,14.7,10.4,75.8,0,0,0,,0,0,,17.2,45.1,1016.8,79.2,16.7,70.1,6.2,3,,2018-06-05T04:46:23,2018-06-05T21:12:10,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-06,23,9.6,15.8,23,7.5,15.6,9.4,67.3,0,0,0,,0,0,,15.2,43.7,1015.6,45.4,17,195.3,16.9,8,,2018-06-06T04:45:48,2018-06-06T21:13:04,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-07,21.1,13.1,17.1,21.1,13.1,17.1,11.8,71,0.001,100,4.17,rain,0,0,,14.3,52.7,1016.3,85.1,18.5,141.5,12.1,6,,2018-06-07T04:45:16,2018-06-07T21:13:57,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-08,22.6,14.1,18,22.6,14.1,18,11.4,66.4,0,0,0,,0,0,33.5,13,45,1017,72.4,21.2,172.6,14.9,8,,2018-06-08T04:44:47,2018-06-08T21:14:47,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-09,22,13.1,17.1,22,13.1,17.1,11.9,72.2,0,0,0,,0,0,,13.6,53.8,1016,72.4,18,171.5,14.6,8,,2018-06-09T04:44:21,2018-06-09T21:15:34,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-10,22.6,14.6,17.7,22.6,14.6,17.7,12.9,73.9,0,0,0,,0,0,,15.4,63.7,1014.8,60.8,16.8,185.9,16.4,8,,2018-06-10T04:43:58,2018-06-10T21:16:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-11,24.5,12.1,18,24.5,12.1,18,10.3,63.8,0,0,0,,0,0,,16.3,69,1013.9,35,22.9,175.2,15,9,,2018-06-11T04:43:39,2018-06-11T21:17:01,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-12,18.1,12.1,15.1,18.1,12.1,15.1,10.2,73.2,0,0,0,,0,0,,15,42.4,1016.6,60.8,21.1,54.8,4.6,2,,2018-06-12T04:43:22,2018-06-12T21:17:40,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-13,21.1,9.6,16.1,21.1,9.6,16.1,8.9,64,0,0,0,,0,0,,25.1,224.4,1018.4,38,29.5,183,15.9,8,,2018-06-13T04:43:08,2018-06-13T21:18:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-14,22.5,14.5,17.7,22.5,14.5,17.7,11.1,67.4,0.2,100,8.33,rain,0,0,48.2,25.8,239.9,1012.1,62.1,21.1,82.9,7.2,5,,2018-06-14T04:42:57,2018-06-14T21:18:51,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-15,22.6,13.1,18,22.6,13.1,18,8.8,56.5,0,0,0,,0,0,,19,272.2,1016.3,52.4,25.8,190.5,16.3,7,,2018-06-15T04:42:50,2018-06-15T21:19:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-16,19.5,14.6,16.8,19.5,14.6,16.8,9.5,62.4,0,0,0,,0,0,50,26.4,235.9,1014.5,76,31.6,137.2,11.7,6,,2018-06-16T04:42:45,2018-06-16T21:19:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-06-17,19.1,13.5,15.7,19.1,13.5,15.7,10.5,71.9,0.201,100,4.17,rain,0,0,31.7,23.1,236.8,1016.2,80.9,25.7,99,8.4,4,,2018-06-17T04:42:44,2018-06-17T21:20:15,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-18,25,15.1,19.2,25,15.1,19.2,13.4,71.1,0.201,100,4.17,rain,0,0,50,26.4,247.5,1018.7,73.7,23.7,172.7,15.1,8,,2018-06-18T04:42:46,2018-06-18T21:20:38,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-06-19,24.6,17.6,20.6,24.6,17.6,20.6,15,71,0,0,0,,0,0,,20.8,246.9,1022.4,84,30.4,103.1,8.8,3,,2018-06-19T04:42:50,2018-06-19T21:20:57,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-20,24.6,15.5,19.4,24.6,15.5,19.4,14.8,76,0,0,0,,0,0,,21.5,239.2,1020.4,71.5,23.3,128.9,11.1,6,,2018-06-20T04:42:58,2018-06-20T21:21:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-21,20.6,12.1,16.5,20.6,12.1,16.5,4.8,47.4,0,0,0,,0,0,51.8,21.8,335.6,1025.1,31.3,34.8,208.9,17.9,9,,2018-06-21T04:43:09,2018-06-21T21:21:26,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-06-22,22.1,10.5,16.8,22.1,10.5,16.8,6.1,51.6,0,0,0,,0,0,,12.3,0.9,1030.1,6.7,32.3,202.1,17.3,9,,2018-06-22T04:43:22,2018-06-22T21:21:37,0.3,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-06-23,23.6,11.6,18.1,23.6,11.6,18.1,6.2,51,0,0,0,,0,0,,17.8,303.8,1028.3,36.3,29.2,173.3,15.1,7,,2018-06-23T04:43:39,2018-06-23T21:21:44,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-24,25.1,14.6,20,25.1,14.6,20,8.1,47.2,0,0,0,,0,0,,12.3,48.1,1025.1,41.8,30.7,178.2,15.2,8,,2018-06-24T04:43:59,2018-06-24T21:21:48,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-06-25,29.5,13.6,21.9,28,13.6,21.5,9.8,50.5,0,0,0,,0,0,,13.1,250.4,1025.7,5.1,28.8,196.8,16.9,8,,2018-06-25T04:44:21,2018-06-25T21:21:49,0.4,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-26,27.5,15,21.1,27.2,15,21.1,11.8,57.5,0,0,0,,0,0,,17.6,90.3,1026,4,27.8,201,17.1,8,,2018-06-26T04:44:47,2018-06-26T21:21:47,0.44,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-06-27,25.6,13.8,18.9,25.6,13.8,18.9,11.7,65.1,0,0,0,,0,0,,17.6,68.2,1025.7,29.3,22.2,184.1,15.8,8,,2018-06-27T04:45:15,2018-06-27T21:21:41,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-06-28,27.6,13.1,19.4,27.4,13.1,19.4,12.2,65.8,0,0,0,,0,0,40.7,19.7,55.4,1024.5,41,20,160.1,13.7,8,,2018-06-28T04:45:46,2018-06-28T21:21:33,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D6143,03772099999,03770099999"
london,2018-06-29,28,13.5,20.2,27.2,13.5,20.2,11.6,60.9,0,0,0,,0,0,42.5,21.8,52.1,1021.7,3.8,23.7,210.6,18.1,9,,2018-06-29T04:46:20,2018-06-29T21:21:21,0.54,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-06-30,26.6,13.6,20.3,26.6,13.6,20.3,10.3,55.8,0,0,0,,0,0,,23.6,67.6,1016.5,26.3,24.9,205.7,17.6,9,,2018-06-30T04:46:56,2018-06-30T21:21:07,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-01,30,16.1,23.2,28.9,16.1,23,11.3,49.2,0,0,0,,0,0,,19,66.7,1013.4,30.9,30.4,194.5,16.8,8,,2018-07-01T04:47:36,2018-07-01T21:20:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-02,28.1,18.1,23.1,27.1,18.1,22.9,8,39.6,0,0,0,,0,0,46.4,24.7,66,1015.7,18.3,33.3,197.3,17.1,9,,2018-07-02T04:48:17,2018-07-02T21:20:28,0.64,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-07-03,26,15.3,20.5,26,15.3,20.5,8.5,47.9,4.962,100,4.17,rain,0,0,,24.8,77.8,1017.5,14.4,33,201.7,17.3,8,,2018-07-03T04:49:02,2018-07-03T21:20:04,0.68,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-04,25.1,14.3,19.9,25.1,14.3,19.9,12.4,63.1,0,0,0,,0,0,24.1,11.8,95.1,1015.4,56.3,22.1,175.2,15.2,7,,2018-07-04T04:49:48,2018-07-04T21:19:37,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-05,28.3,16.8,22.6,27.6,16.8,22.5,14.6,63.7,0.011,100,4.17,rain,0,0,,15.9,259.3,1015.2,36.8,18.9,142.7,12.5,6,,2018-07-05T04:50:38,2018-07-05T21:19:07,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-06,29.8,17.3,23.6,28.7,17.3,23.4,13.7,58.3,0,0,0,,0,0,,11,326.6,1020.2,16.8,19.8,187.6,16.2,8,,2018-07-06T04:51:29,2018-07-06T21:18:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-07,30.1,17.6,24.6,29.5,17.6,24.4,14.3,56.2,0,0,0,,0,0,,17.3,308.4,1023.3,10.5,22.1,177.1,15.4,8,,2018-07-07T04:52:23,2018-07-07T21:17:58,0.81,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-08,31.1,18,24.2,30.1,18,23.9,12.9,51.3,0,0,0,,0,0,53.6,17.9,20.9,1025.3,12.5,23.9,163.3,13.9,7,,2018-07-08T04:53:19,2018-07-08T21:17:19,0.84,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D6143,03772099999,03770099999"
london,2018-07-09,28.6,17.5,23.1,28.3,17.5,23,13.4,56.5,0,0,0,,0,0,,20.4,45.5,1025.3,41.9,29.1,145.5,12.7,6,,2018-07-09T04:54:17,2018-07-09T21:16:37,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-10,21.6,15.5,18.3,21.6,15.5,18.3,10.5,61.3,0,0,0,,0,0,31.7,17.6,30.1,1024,56.7,31.4,83,7,3,,2018-07-10T04:55:18,2018-07-10T21:15:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-11,22.5,14.6,18.3,22.5,14.6,18.3,11.9,67.4,0,0,0,,0,0,46.4,14.5,38.9,1021.9,48.7,26.7,83.3,7,3,,2018-07-11T04:56:20,2018-07-11T21:15:05,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-12,24.5,15.5,19.3,24.5,15.5,19.3,12.5,66.7,0,0,0,,0,0,,12.1,60.3,1021.6,48.2,20.2,107.4,9.2,5,,2018-07-12T04:57:25,2018-07-12T21:14:14,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-13,27,16.8,20.4,26.9,16.8,20.3,13.4,66.9,0.018,100,4.17,rain,0,0,0,13.7,117.9,1021.9,64,18.7,163.8,14.4,8,,2018-07-13T04:58:31,2018-07-13T21:13:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-14,27.5,15,21.5,27.1,15,21.5,13.2,61.7,1.985,100,4.17,rain,0,0,,15.7,194.1,1020,21.1,23.5,172.8,14.9,7,,2018-07-14T04:59:39,2018-07-14T21:12:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-15,29.6,15.1,23.4,28.2,15.1,23,11.1,50,0,0,0,,0,0,,13.6,246.6,1016,3,28.1,191,16.5,8,,2018-07-15T05:00:49,2018-07-15T21:11:26,0.08,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-07-16,29.6,16.5,23.6,28.2,16.5,23.3,11,47.3,0.992,100,4.17,rain,0,0,,19.8,257.6,1013.4,22.2,31.1,183.3,15.7,7,,2018-07-16T05:02:00,2018-07-16T21:10:25,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
london,2018-07-17,23.5,14.6,19.8,23.5,14.6,19.8,10.6,56.9,0,0,0,,0,0,35.3,20.6,255.9,1015.8,36.6,32.1,139,11.8,6,,2018-07-17T05:03:13,2018-07-17T21:09:21,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-18,26,15.5,20.6,26,15.5,20.6,11.4,57.3,1.985,100,4.17,rain,0,0,,10.7,233.3,1018.3,54.2,29.6,106.2,9.1,4,,2018-07-18T05:04:28,2018-07-18T21:08:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-19,26.2,15,21.4,26.2,15,21.4,10.9,53.9,0,0,0,,0,0,,14.3,142.2,1018.3,40.6,29.6,149,12.8,7,,2018-07-19T05:05:44,2018-07-19T21:07:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-07-20,23.6,19,21,23.6,19,21,11.8,55.9,0,0,0,,0,0,40.7,15.5,167.1,1014.6,67.3,30.8,80.8,7,3,,2018-07-20T05:07:02,2018-07-20T21:05:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-21,28,17.1,22.4,27.5,17.1,22.4,13.9,61.1,0,0,0,,0,0,,15.1,267,1013.8,55.8,21.1,144.1,12.7,6,,2018-07-21T05:08:21,2018-07-21T21:04:40,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-22,27.6,17,23.1,27.3,17,23,13.3,56.1,0,0,0,,0,0,,16.4,268.6,1015.6,57,27.1,149.9,12.9,7,,2018-07-22T05:09:41,2018-07-22T21:03:24,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-23,31.5,19.1,25.2,31.6,19.1,25.1,14.4,52.7,0,0,0,,0,0,33.5,21.8,220.8,1015.9,21,30.8,161.8,14,8,,2018-07-23T05:11:02,2018-07-23T21:02:05,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-24,30.1,17.6,24,29.8,17.6,24,15.1,60.3,0,0,0,,0,0,,21.9,233.1,1014.4,15.9,25.1,173,15.1,8,,2018-07-24T05:12:25,2018-07-24T21:00:45,0.38,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-25,31,19.1,24.8,30.5,19.1,24.7,14.5,54.9,0,0,0,,0,0,,12.4,265,1016.1,22.9,28.5,169.7,14.7,7,,2018-07-25T05:13:48,2018-07-25T20:59:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-26,34.1,20.1,26.8,33.5,20.1,26.6,16,56.4,0,0,0,,0,0,,21.3,171.5,1013.2,21.4,24.7,151.1,13.1,7,,2018-07-26T05:15:13,2018-07-26T20:57:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-27,32.1,19.5,24.5,32.2,19.5,24.5,15.7,60.1,5.986,100,4.17,rain,0,0,38.9,19.4,234.5,1009.6,46.2,23.5,164.5,14.1,7,,2018-07-27T05:16:39,2018-07-27T20:56:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-28,22.6,17.5,19.7,22.6,17.5,19.7,11.4,60.7,0.202,100,8.33,rain,0,0,61.1,35.3,218.8,1006.6,51.3,23.5,191.4,16.6,8,,2018-07-28T05:18:05,2018-07-28T20:55:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-29,20.6,16,18.2,20.6,16,18.2,14.9,81.2,5.016,100,12.5,rain,0,0,51.1,31.1,193.7,1006.2,82.6,14.1,52.1,4.3,2,,2018-07-29T05:19:33,2018-07-29T20:53:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-30,23.1,18.5,20.3,23.1,18.5,20.3,14.9,72.3,0.203,100,12.5,rain,0,0,46.4,26.2,210.9,1010.6,73,25.2,98.9,8.6,4,,2018-07-30T05:21:01,2018-07-30T20:51:55,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-07-31,24.5,16.5,19.9,24.5,16.5,19.9,12.7,65.4,4.262,100,8.33,rain,0,0,,21.5,226.6,1015.9,40.1,26.8,138.6,11.9,7,,2018-07-31T05:22:30,2018-07-31T20:50:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-08-01,26.1,14.1,19.9,26.1,14.1,19.9,11.4,61.1,0,0,0,,0,0,,17.4,220.4,1021,30.3,30.4,174.3,15,8,,2018-08-01T05:23:59,2018-08-01T20:48:42,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-08-02,30,15,22.2,29.9,15,22.3,13.9,61.3,0,0,0,,0,0,,11.5,240.5,1022.9,10.1,30.2,166.2,14.2,8,,2018-08-02T05:25:29,2018-08-02T20:47:03,0.69,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-08-03,32.1,20,25.8,31.7,20,25.7,16.3,58.8,0,0,0,,0,0,,16.8,293.4,1022.1,16.8,29.7,166.7,14.4,8,,2018-08-03T05:27:00,2018-08-03T20:45:23,0.73,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-08-04,29.1,20.1,24.1,28.5,20.1,24,14.7,57.8,0,0,0,,0,0,,14.9,3.4,1023,33.7,33.7,154.5,13.3,7,,2018-08-04T05:28:32,2018-08-04T20:43:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-08-05,28.7,16.6,22.5,28.2,16.6,22.5,14.2,62.6,0,0,0,,0,0,31.7,15.2,127,1022.8,5,26.5,246.1,21.2,8,,2018-08-05T05:30:04,2018-08-05T20:41:56,0.8,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-08-06,31.6,16.1,24.2,30.3,16.1,23.9,13.2,54.6,0,0,0,,0,0,,13.7,234.2,1015.2,13.7,28.5,160.4,13.8,8,,2018-08-06T05:31:36,2018-08-06T20:40:10,0.83,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-08-07,30.1,18.1,23.9,29.5,18.1,23.8,14.7,58.5,0,0,0,,0,0,,20.7,249.5,1008.2,39.4,26.4,162.1,14,7,,2018-08-07T05:33:09,2018-08-07T20:38:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2018-08-08,24,16,19.8,24,16,19.8,10.6,56.8,0.798,100,4.17,rain,0,0,44.6,25.8,247.2,1010.8,44.6,34.4,131.6,11.2,7,,2018-08-08T05:34:42,2018-08-08T20:36:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
london,2018-08-09,18.5,12.2,15.7,18.5,12.2,15.7,13,84.5,11.97,100,12.5,rain,0,0,,12.8,260.8,1013.7,73.9,17.7,28,2.3,1,,2018-08-09T05:36:15,2018-08-09T20:34:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
